Ticker,Date,Price,Imploded
NKTR,2014-06-30,12.81999969482422,0
NKTR,2014-07-31,10.550000190734863,0
NKTR,2014-08-31,14.260000228881836,0
NKTR,2014-09-30,12.06999969482422,0
NKTR,2014-10-31,13.789999961853027,0
NKTR,2014-11-30,16.670000076293945,0
NKTR,2014-12-31,15.5,0
NKTR,2015-01-31,14.640000343322754,0
NKTR,2015-02-28,13.06999969482422,0
NKTR,2015-03-31,11.0,0
NKTR,2015-04-30,9.520000457763672,0
NKTR,2015-05-31,11.5,0
NKTR,2015-06-30,12.510000228881836,0
NKTR,2015-07-31,12.609999656677246,0
NKTR,2015-08-31,11.050000190734863,0
NKTR,2015-09-30,10.960000038146973,0
NKTR,2015-10-31,11.869999885559082,0
NKTR,2015-11-30,15.65999984741211,0
NKTR,2015-12-31,16.850000381469727,0
NKTR,2016-01-31,13.640000343322754,0
NKTR,2016-02-29,11.170000076293944,0
NKTR,2016-03-31,13.75,0
NKTR,2016-04-30,15.68000030517578,0
NKTR,2016-05-31,15.4399995803833,0
NKTR,2016-06-30,14.229999542236328,0
NKTR,2016-07-31,17.290000915527344,0
NKTR,2016-08-31,17.850000381469727,0
NKTR,2016-09-30,17.18000030517578,0
NKTR,2016-10-31,12.399999618530272,0
NKTR,2016-11-30,12.289999961853027,0
NKTR,2016-12-31,12.270000457763672,0
NKTR,2017-01-31,12.109999656677246,0
NKTR,2017-02-28,13.079999923706056,0
NKTR,2017-03-31,23.46999931335449,0
NKTR,2017-04-30,18.96999931335449,0
NKTR,2017-05-31,19.8799991607666,0
NKTR,2017-06-30,19.549999237060547,0
NKTR,2017-07-31,21.82999992370605,0
NKTR,2017-08-31,21.030000686645508,0
NKTR,2017-09-30,24.0,0
NKTR,2017-10-31,24.09000015258789,0
NKTR,2017-11-30,53.9900016784668,0
NKTR,2017-12-31,59.720001220703125,0
NKTR,2018-01-31,83.61000061035156,0
NKTR,2018-02-28,86.55999755859375,0
NKTR,2018-03-31,106.26000213623048,0
NKTR,2018-04-30,83.66000366210938,0
NKTR,2018-05-31,80.2699966430664,0
NKTR,2018-06-30,48.83000183105469,0
NKTR,2018-07-31,52.59999847412109,0
NKTR,2018-08-31,66.48999786376953,0
NKTR,2018-09-30,60.959999084472656,0
NKTR,2018-10-31,38.68000030517578,0
NKTR,2018-11-30,40.38999938964844,0
NKTR,2018-12-31,32.869998931884766,0
NKTR,2019-01-31,42.34000015258789,0
NKTR,2019-02-28,40.540000915527344,0
NKTR,2019-03-31,33.599998474121094,0
NKTR,2019-04-30,32.02000045776367,0
NKTR,2019-05-31,31.31999969482422,0
NKTR,2019-06-30,35.58000183105469,0
NKTR,2019-07-31,28.459999084472656,0
NKTR,2019-08-31,17.56999969482422,0
NKTR,2019-09-30,18.21999931335449,0
NKTR,2019-10-31,17.1299991607666,0
NKTR,2019-11-30,20.290000915527344,0
NKTR,2019-12-31,21.59000015258789,0
NKTR,2020-01-31,19.88999938964844,0
NKTR,2020-02-29,20.809999465942383,0
NKTR,2020-03-31,17.850000381469727,0
NKTR,2020-04-30,19.200000762939453,0
NKTR,2020-05-31,21.700000762939453,0
NKTR,2020-06-30,23.15999984741211,0
NKTR,2020-07-31,22.15999984741211,0
NKTR,2020-08-31,19.34000015258789,0
NKTR,2020-09-30,16.59000015258789,0
NKTR,2020-10-31,15.84000015258789,0
NKTR,2020-11-30,16.389999389648438,0
NKTR,2020-12-31,17.0,0
NKTR,2021-01-31,19.700000762939453,0
NKTR,2021-02-28,22.690000534057617,0
NKTR,2021-03-31,20.0,0
NKTR,2021-04-30,19.61000061035156,0
NKTR,2021-05-31,18.06999969482422,0
NKTR,2021-06-30,17.15999984741211,0
NKTR,2021-07-31,15.789999961853027,0
NKTR,2021-08-31,15.479999542236328,0
NKTR,2021-09-30,17.959999084472656,0
NKTR,2021-10-31,15.15999984741211,0
NKTR,2021-11-30,11.260000228881836,0
NKTR,2021-12-31,13.510000228881836,0
NKTR,2022-01-31,11.119999885559082,0
NKTR,2022-02-28,10.239999771118164,0
NKTR,2022-03-31,5.389999866485596,1
SBET,2009-01-31,43.20000076293945,0
SBET,2009-02-28,41.59999847412109,0
SBET,2009-03-31,37.20000076293945,0
SBET,2009-04-30,38.0,0
SBET,2009-05-31,36.0,0
SBET,2009-06-30,36.0,0
SBET,2009-07-31,26.39999961853028,0
SBET,2009-08-31,28.0,0
SBET,2009-09-30,44.0,0
SBET,2009-10-31,30.0,0
SBET,2009-11-30,32.400001525878906,0
SBET,2009-12-31,28.0,0
SBET,2010-01-31,30.39999961853028,0
SBET,2010-02-28,40.0,0
SBET,2010-03-31,30.200000762939453,0
SBET,2010-04-30,38.0,0
SBET,2010-05-31,29.799999237060547,0
SBET,2010-06-30,27.0,0
SBET,2010-07-31,27.0,0
SBET,2010-08-31,23.600000381469727,0
SBET,2010-09-30,27.39999961853028,0
SBET,2010-10-31,51.59999847412109,0
SBET,2010-11-30,42.0,0
SBET,2010-12-31,38.59999847412109,0
SBET,2011-01-31,38.79999923706055,0
SBET,2011-02-28,35.599998474121094,0
SBET,2011-03-31,36.0,0
SBET,2011-04-30,36.400001525878906,0
SBET,2011-05-31,31.200000762939453,0
SBET,2011-06-30,30.200000762939453,0
SBET,2011-07-31,26.0,0
SBET,2011-08-31,27.0,0
SBET,2011-09-30,27.39999961853028,0
SBET,2011-10-31,26.39999961853028,0
SBET,2011-11-30,26.39999961853028,0
SBET,2011-12-31,27.200000762939453,0
SBET,2012-01-31,36.20000076293945,0
SBET,2012-02-29,41.59999847412109,0
SBET,2012-03-31,40.0,0
SBET,2012-04-30,35.79999923706055,0
SBET,2012-05-31,30.0,0
SBET,2012-06-30,35.400001525878906,0
SBET,2012-07-31,34.400001525878906,0
SBET,2012-08-31,56.20000076293945,0
SBET,2012-09-30,51.0,0
SBET,2012-10-31,53.0,0
SBET,2012-11-30,66.19999694824219,0
SBET,2012-12-31,71.0,0
SBET,2013-01-31,86.19999694824219,0
SBET,2013-02-28,90.5999984741211,0
SBET,2013-03-31,53.400001525878906,0
SBET,2013-04-30,41.0,0
SBET,2013-05-31,38.20000076293945,0
SBET,2013-06-30,31.0,0
SBET,2013-07-31,35.400001525878906,0
SBET,2013-08-31,33.0,0
SBET,2013-09-30,34.599998474121094,0
SBET,2013-10-31,45.59999847412109,0
SBET,2013-11-30,48.0,0
SBET,2013-12-31,51.59999847412109,0
SBET,2014-01-31,38.0,0
SBET,2014-02-28,36.0,0
SBET,2014-03-31,41.20000076293945,0
SBET,2014-04-30,37.20000076293945,0
SBET,2014-05-31,29.799999237060547,0
SBET,2014-06-30,31.39999961853028,0
SBET,2014-07-31,27.600000381469727,0
SBET,2014-08-31,28.0,0
SBET,2014-09-30,30.799999237060547,0
SBET,2014-10-31,28.39999961853028,0
SBET,2014-11-30,22.0,0
SBET,2014-12-31,19.799999237060547,0
SBET,2015-01-31,16.200000762939453,0
SBET,2015-02-28,31.39999961853028,0
SBET,2015-03-31,31.600000381469727,0
SBET,2015-04-30,34.79999923706055,0
SBET,2015-05-31,54.0,0
SBET,2015-06-30,55.0,0
SBET,2015-07-31,57.20000076293945,0
SBET,2015-08-31,26.39999961853028,0
SBET,2015-09-30,25.0,0
SBET,2015-10-31,25.799999237060547,0
SBET,2015-11-30,17.200000762939453,0
SBET,2015-12-31,16.799999237060547,0
SBET,2016-01-31,15.399999618530272,0
SBET,2016-02-29,16.0,0
SBET,2016-03-31,20.200000762939453,0
SBET,2016-04-30,22.799999237060547,0
SBET,2016-05-31,19.39999961853028,0
SBET,2016-06-30,22.0,0
SBET,2016-07-31,24.200000762939453,0
SBET,2016-08-31,23.39999961853028,0
SBET,2016-09-30,25.600000381469727,0
SBET,2016-10-31,24.39999961853028,0
SBET,2016-11-30,22.0,0
SBET,2016-12-31,18.200000762939453,0
SBET,2017-01-31,19.0,0
SBET,2017-02-28,18.600000381469727,0
SBET,2017-03-31,12.600000381469728,0
SBET,2017-04-30,11.399999618530272,0
SBET,2017-05-31,10.0,0
SBET,2017-06-30,10.600000381469728,0
SBET,2017-07-31,13.0,0
SBET,2017-08-31,12.800000190734863,0
SBET,2017-09-30,45.0,0
SBET,2017-10-31,42.0,0
SBET,2017-11-30,49.79999923706055,0
SBET,2017-12-31,42.20000076293945,0
SBET,2018-01-31,35.0,0
SBET,2018-02-28,36.79999923706055,0
SBET,2018-03-31,35.20000076293945,0
SBET,2018-04-30,31.799999237060547,0
SBET,2018-05-31,30.200000762939453,0
SBET,2018-06-30,21.799999237060547,0
SBET,2018-07-31,41.59999847412109,0
SBET,2018-08-31,34.599998474121094,0
SBET,2018-09-30,35.20000076293945,0
SBET,2018-10-31,31.799999237060547,0
SBET,2018-11-30,34.599998474121094,0
SBET,2018-12-31,35.20000076293945,0
SBET,2019-01-31,40.79999923706055,0
SBET,2019-02-28,35.0,0
SBET,2019-03-31,37.0,0
SBET,2019-04-30,34.400001525878906,0
SBET,2019-05-31,22.39999961853028,0
SBET,2019-06-30,20.0,0
SBET,2019-07-31,19.799999237060547,0
SBET,2019-08-31,19.200000762939453,0
SBET,2019-09-30,22.799999237060547,0
SBET,2019-10-31,23.0,0
SBET,2019-11-30,24.0,0
SBET,2019-12-31,20.600000381469727,0
SBET,2020-01-31,21.799999237060547,0
SBET,2020-02-29,20.200000762939453,0
SBET,2020-03-31,18.600000381469727,0
SBET,2020-04-30,20.0,0
SBET,2020-05-31,20.39999961853028,0
SBET,2020-06-30,25.39999961853028,0
SBET,2020-07-31,33.400001525878906,0
SBET,2020-08-31,27.799999237060547,0
SBET,2020-09-30,24.0,0
SBET,2020-10-31,23.200000762939453,0
SBET,2020-11-30,26.600000381469727,0
SBET,2020-12-31,31.0,0
SBET,2021-01-31,58.0,0
SBET,2021-02-28,54.79999923706055,0
SBET,2021-03-31,72.4000015258789,0
SBET,2021-04-30,58.0,0
SBET,2021-05-31,52.400001525878906,0
SBET,2021-06-30,62.20000076293945,0
SBET,2021-07-31,66.30000305175781,0
SBET,2021-08-31,60.400001525878906,0
SBET,2021-09-30,45.79999923706055,0
SBET,2021-10-31,36.70000076293945,0
SBET,2021-11-30,29.600000381469727,0
SBET,2021-12-31,26.5,0
SBET,2022-01-31,17.5,1
PMCB,2013-01-31,42.005001068115234,0
PMCB,2013-02-28,74.4000015258789,0
PMCB,2013-03-31,110.9800033569336,0
PMCB,2013-04-30,146.47500610351562,0
PMCB,2013-05-31,214.6750030517578,0
PMCB,2013-06-30,161.97500610351562,0
PMCB,2013-07-31,227.8500061035156,0
PMCB,2013-08-31,201.5,0
PMCB,2013-09-30,190.6499938964844,0
PMCB,2013-10-31,194.5249938964844,0
PMCB,2013-11-30,206.1499938964844,0
PMCB,2013-12-31,158.10000610351562,0
PMCB,2014-01-31,285.82000732421875,0
PMCB,2014-02-28,666.5,0
PMCB,2014-03-31,519.25,0
PMCB,2014-04-30,457.0950012207031,0
PMCB,2014-05-31,430.8999938964844,0
PMCB,2014-06-30,400.5199890136719,0
PMCB,2014-07-31,432.4500122070313,0
PMCB,2014-08-31,356.5,0
PMCB,2014-09-30,288.1449890136719,0
PMCB,2014-10-31,354.4849853515625,0
PMCB,2014-11-30,327.04998779296875,0
PMCB,2014-12-31,279.0,0
PMCB,2015-01-31,166.93499755859375,0
PMCB,2015-02-28,179.8000030517578,0
PMCB,2015-03-31,216.07000732421875,0
PMCB,2015-04-30,240.40499877929688,0
PMCB,2015-05-31,223.1999969482422,0
PMCB,2015-06-30,190.4949951171875,0
PMCB,2015-07-31,179.49000549316406,0
PMCB,2015-08-31,151.89999389648438,0
PMCB,2015-09-30,137.9499969482422,0
PMCB,2015-10-31,168.02000427246094,0
PMCB,2015-11-30,133.3000030517578,0
PMCB,2015-12-31,71.30000305175781,0
PMCB,2016-01-31,100.59500122070312,0
PMCB,2016-02-29,91.13999938964844,0
PMCB,2016-03-31,100.28500366210938,0
PMCB,2016-04-30,106.1750030517578,0
PMCB,2016-05-31,108.5,0
PMCB,2016-06-30,84.78500366210938,0
PMCB,2016-07-31,80.91000366210938,0
PMCB,2016-08-31,57.040000915527344,0
PMCB,2016-09-30,54.25,0
PMCB,2016-10-31,57.34999847412109,0
PMCB,2016-11-30,100.75,0
PMCB,2016-12-31,230.7949981689453,0
PMCB,2017-01-31,177.47500610351562,0
PMCB,2017-02-28,172.36000061035156,0
PMCB,2017-03-31,152.6750030517578,0
PMCB,2017-04-30,120.74500274658205,0
PMCB,2017-05-31,100.75,0
PMCB,2017-06-30,86.95500183105469,0
PMCB,2017-07-31,119.3499984741211,0
PMCB,2017-08-31,93.0,0
PMCB,2017-09-30,89.9000015258789,0
PMCB,2017-10-31,82.92500305175781,0
PMCB,2017-11-30,74.4000015258789,0
PMCB,2017-12-31,86.48999786376953,0
PMCB,2018-01-31,111.44499969482422,0
PMCB,2018-02-28,87.57499694824219,0
PMCB,2018-03-31,81.83999633789062,0
PMCB,2018-04-30,83.69999694824219,0
PMCB,2018-05-31,80.44499969482422,0
PMCB,2018-06-30,105.86499786376952,0
PMCB,2018-07-31,86.80000305175781,0
PMCB,2018-08-31,81.375,0
PMCB,2018-09-30,88.66000366210938,0
PMCB,2018-10-31,80.5999984741211,0
PMCB,2018-11-30,74.70999908447266,0
PMCB,2018-12-31,57.34999847412109,0
PMCB,2019-01-31,64.79000091552734,0
PMCB,2019-02-28,82.7699966430664,0
PMCB,2019-03-31,75.33000183105469,0
PMCB,2019-04-30,63.54999923706055,0
PMCB,2019-05-31,59.05500030517578,0
PMCB,2019-06-30,60.45000076293945,0
PMCB,2019-07-31,61.22499847412109,0
PMCB,2019-08-31,53.630001068115234,0
PMCB,2019-09-30,57.040000915527344,0
PMCB,2019-10-31,54.25,0
PMCB,2019-11-30,53.47499847412109,0
PMCB,2019-12-31,62.775001525878906,0
PMCB,2020-01-31,86.80000305175781,0
PMCB,2020-02-29,79.05000305175781,0
PMCB,2020-03-31,46.5,0
PMCB,2020-04-30,37.97499847412109,0
PMCB,2020-05-31,29.915000915527344,0
PMCB,2020-06-30,39.834999084472656,0
PMCB,2020-07-31,21.700000762939453,0
PMCB,2020-08-31,18.44499969482422,0
PMCB,2020-09-30,26.350000381469727,0
PMCB,2020-10-31,13.795000076293944,0
PMCB,2020-11-30,9.300000190734863,0
PMCB,2020-12-31,10.385000228881836,0
PMCB,2021-01-31,27.89999961853028,0
PMCB,2021-02-28,43.400001525878906,0
PMCB,2021-03-31,26.5049991607666,0
PMCB,2021-04-30,27.434999465942383,0
PMCB,2021-05-31,19.684999465942383,0
PMCB,2021-06-30,16.739999771118164,0
PMCB,2021-07-31,12.010000228881836,0
PMCB,2021-08-31,3.369999885559082,1
SONM,2019-05-31,142.8000030517578,0
SONM,2019-06-30,127.3000030517578,0
SONM,2019-07-31,110.6999969482422,0
SONM,2019-08-31,72.5999984741211,0
SONM,2019-09-30,29.299999237060547,0
SONM,2019-10-31,23.89999961853028,0
SONM,2019-11-30,27.799999237060547,0
SONM,2019-12-31,36.29999923706055,0
SONM,2020-01-31,32.099998474121094,0
SONM,2020-02-29,29.0,0
SONM,2020-03-31,7.0,0
SONM,2020-04-30,9.800000190734863,0
SONM,2020-05-31,8.300000190734863,1
VIVE,2010-05-31,100000.0,0
VIVE,2010-06-30,80800.0,0
VIVE,2010-07-31,64000.0,0
VIVE,2010-08-31,62400.0,0
VIVE,2010-09-30,104000.0,0
VIVE,2010-10-31,112000.0,0
VIVE,2010-11-30,64800.0,0
VIVE,2010-12-31,52800.0,0
VIVE,2011-01-31,64000.0,0
VIVE,2011-02-28,72000.0,0
VIVE,2011-03-31,136000.0,0
VIVE,2011-04-30,120800.0,0
VIVE,2011-05-31,104000.0,0
VIVE,2011-06-30,112000.0,0
VIVE,2011-07-31,88000.0,0
VIVE,2011-08-31,92000.0,0
VIVE,2011-09-30,116000.0,0
VIVE,2011-10-31,132000.0,0
VIVE,2011-11-30,120000.0,0
VIVE,2011-12-31,84000.0,0
VIVE,2012-01-31,152000.0,0
VIVE,2012-02-29,256000.0,0
VIVE,2012-03-31,264800.0,0
VIVE,2012-04-30,256000.0,0
VIVE,2012-05-31,136000.0,0
VIVE,2012-06-30,148000.0,0
VIVE,2012-07-31,168000.0,0
VIVE,2012-08-31,128000.0,0
VIVE,2012-09-30,180000.0,0
VIVE,2012-10-31,152000.0,0
VIVE,2012-11-30,120000.0,0
VIVE,2012-12-31,104000.0,0
VIVE,2013-01-31,104000.0,0
VIVE,2013-02-28,192000.0,0
VIVE,2013-03-31,128000.0,0
VIVE,2013-04-30,103200.0,0
VIVE,2013-05-31,88000.0,0
VIVE,2013-06-30,73600.0,0
VIVE,2013-07-31,57600.0,0
VIVE,2013-08-31,56000.0,0
VIVE,2013-09-30,47200.0,0
VIVE,2013-10-31,38400.0,0
VIVE,2013-11-30,40000.0,1
OCGN,2014-12-31,660.0,0
OCGN,2015-01-31,507.239990234375,0
OCGN,2015-02-28,640.2000122070312,0
OCGN,2015-03-31,599.4000244140625,0
OCGN,2015-04-30,489.6000061035156,0
OCGN,2015-05-31,501.0,0
OCGN,2015-06-30,387.6000061035156,0
OCGN,2015-07-31,382.5,0
OCGN,2015-08-31,371.3999938964844,0
OCGN,2015-09-30,239.0399932861328,0
OCGN,2015-10-31,246.6000061035156,0
OCGN,2015-11-30,197.3999938964844,0
OCGN,2015-12-31,210.0,0
OCGN,2016-01-31,180.6000061035156,0
OCGN,2016-02-29,156.0,0
OCGN,2016-03-31,137.39999389648438,0
OCGN,2016-04-30,136.1999969482422,0
OCGN,2016-05-31,111.5999984741211,0
OCGN,2016-06-30,102.5999984741211,0
OCGN,2016-07-31,115.08000183105467,0
OCGN,2016-08-31,186.6000061035156,0
OCGN,2016-09-30,192.6000061035156,0
OCGN,2016-10-31,161.39999389648438,0
OCGN,2016-11-30,115.8000030517578,0
OCGN,2016-12-31,100.1999969482422,0
OCGN,2017-01-31,95.4000015258789,0
OCGN,2017-02-28,100.1999969482422,0
OCGN,2017-03-31,103.8000030517578,0
OCGN,2017-04-30,104.4000015258789,0
OCGN,2017-05-31,96.5999984741211,0
OCGN,2017-06-30,107.4000015258789,0
OCGN,2017-07-31,111.0,0
OCGN,2017-08-31,110.4000015258789,0
OCGN,2017-09-30,118.8000030517578,0
OCGN,2017-10-31,127.8000030517578,0
OCGN,2017-11-30,119.4000015258789,0
OCGN,2017-12-31,123.0,0
OCGN,2018-01-31,166.1999969482422,0
OCGN,2018-02-28,154.8000030517578,0
OCGN,2018-03-31,165.0,0
OCGN,2018-04-30,159.0,0
OCGN,2018-05-31,138.60000610351562,0
OCGN,2018-06-30,150.0,0
OCGN,2018-07-31,132.60000610351562,0
OCGN,2018-08-31,175.1999969482422,0
OCGN,2018-09-30,32.70000076293945,1
SOS,2017-04-30,3200.0,0
SOS,2017-05-31,3540.0,0
SOS,2017-06-30,2860.0,0
SOS,2017-07-31,3500.0,0
SOS,2017-08-31,3235.0,0
SOS,2017-09-30,3295.0,0
SOS,2017-10-31,4040.0,0
SOS,2017-11-30,3710.0,0
SOS,2017-12-31,2860.0,0
SOS,2018-01-31,2870.0,0
SOS,2018-02-28,2335.0,0
SOS,2018-03-31,2490.0,0
SOS,2018-04-30,2070.0,0
SOS,2018-05-31,1565.0,0
SOS,2018-06-30,1085.0,0
SOS,2018-07-31,875.0,0
SOS,2018-08-31,1290.0,0
SOS,2018-09-30,1430.0,0
SOS,2018-10-31,1245.0,0
SOS,2018-11-30,835.0,0
SOS,2018-12-31,510.0,1
ZM,2019-04-30,72.47000122070312,0
ZM,2019-05-31,79.7300033569336,0
ZM,2019-06-30,88.79000091552734,0
ZM,2019-07-31,95.51000213623048,0
ZM,2019-08-31,91.66999816894533,0
ZM,2019-09-30,76.19999694824219,0
ZM,2019-10-31,69.88999938964844,0
ZM,2019-11-30,74.5,0
ZM,2019-12-31,68.04000091552734,0
ZM,2020-01-31,76.30000305175781,0
ZM,2020-02-29,105.0,0
ZM,2020-03-31,146.1199951171875,0
ZM,2020-04-30,135.1699981689453,0
ZM,2020-05-31,179.47999572753906,0
ZM,2020-06-30,253.5399932861328,0
ZM,2020-07-31,253.91000366210932,0
ZM,2020-08-31,325.1000061035156,0
ZM,2020-09-30,470.1099853515625,0
ZM,2020-10-31,460.9100036621094,0
ZM,2020-11-30,478.3599853515625,0
ZM,2020-12-31,337.32000732421875,0
ZM,2021-01-31,372.0700073242188,0
ZM,2021-02-28,373.6099853515625,0
ZM,2021-03-31,321.2900085449219,0
ZM,2021-04-30,319.57000732421875,0
ZM,2021-05-31,331.5299987792969,0
ZM,2021-06-30,387.0299987792969,0
ZM,2021-07-31,378.1000061035156,0
ZM,2021-08-31,289.5,0
ZM,2021-09-30,261.5,0
ZM,2021-10-31,274.6499938964844,0
ZM,2021-11-30,211.41000366210932,0
ZM,2021-12-31,183.91000366210932,0
ZM,2022-01-31,154.27999877929688,0
ZM,2022-02-28,132.60000610351562,0
ZM,2022-03-31,117.2300033569336,1
MNTS,2020-01-31,497.0,0
MNTS,2020-02-29,492.5,0
MNTS,2020-03-31,487.5,0
MNTS,2020-04-30,489.5,0
MNTS,2020-05-31,488.5,0
MNTS,2020-06-30,497.5,0
MNTS,2020-07-31,500.5,0
MNTS,2020-08-31,496.5,0
MNTS,2020-09-30,504.0,0
MNTS,2020-10-31,505.0,0
MNTS,2020-11-30,667.0,0
MNTS,2020-12-31,898.0,0
MNTS,2021-01-31,1045.0,0
