,fsym_id,Implosion_Start_Date,Implosion_End_Date
2784,G56P3M-R,,
2785,G5PZ5W-R,,
2786,GQ2KCB-R,,
2787,GSQY38-R,,
2788,GY762B-R,,
2789,H1JSRM-R,,
2790,H4CGVS-R,,
2791,HCXXRK-R,,
2792,HKRSQ9-R,,
2793,J8GD00-R,,
2794,JCNM95-R,,
2795,JJ3Q47-R,,
2796,JNYJHG-R,,
2797,JQZ00G-R,,
2798,KHSMRN-R,,
2799,KMDKS7-R,,
2800,KXSJG1-R,,
2801,M2L2B1-R,,
2802,M745FG-R,,
2803,MCXKFQ-R,,
2804,MWD9DY-R,,
2805,NCBJXP-R,,
2806,PB0W6D-R,,
2807,PNZFW3-R,,
2808,PT3KTY-R,,
2809,PVBYXV-R,,
2810,PXZB7B-R,,
2811,PZ214L-R,,
2812,Q67PK9-R,,
2813,Q6T5F7-R,,
2814,QBNV40-R,,
2815,QH8Y19-R,,
2816,QL1S47-R,,
2817,QXTGKD-R,,
2818,RSK699-R,,
2819,RV17ZC-R,,
2820,S6NYJH-R,,
2821,SH9K90-R,,
2822,SR1VGD-R,,
2823,T3WDZT-R,,
2824,T59QVR-R,,
2825,TMS7HX-R,,
2826,TMZ6N8-R,,
2827,TQX6R6-R,,
2828,TSSFCF-R,,
2829,TTDQ0D-R,,
2830,V58R62-R,,
2831,VPCC50-R,,
2832,VT6261-R,,
2833,W2Q302-R,,
2834,W4G3SJ-R,,
2835,XKXXGH-R,,
2836,BNRGJ5-R,,
2837,BX2NQ8-R,,
2838,C8WJMR-R,,
2839,C9PB03-R,,
2840,CLRXZ8-R,,
2841,CPWGB3-R,,
2842,D93Q8G-R,,
2843,G9S89N-R,,
2844,GDBSFR-R,,
2845,GGPVTB-R,,
2846,GQH2WQ-R,,
2847,GTW07F-R,,
2848,GY928Q-R,,
2849,HQ7BZB-R,,
2850,JMHYW0-R,,
2851,JMMB95-R,,
2852,JX5MNJ-R,,
2853,K2M61M-R,,
2854,KSN1CF-R,,
2855,KT3BNW-R,,
2856,L0TLL1-R,,
2857,LLXZ7W-R,,
2858,LZMPDN-R,,
2859,MLKJND-R,,
2860,N2Z8TR-R,,
2861,N3BK66-R,,
2862,NDK5Q0-R,,
2863,NDKXM6-R,,
2864,NYRKH2-R,,
2865,P9BWK2-R,,
2866,PC4QP3-R,,
2867,PSQTT9-R,,
2868,Q1QBWL-R,,
2869,Q67QMB-R,2005-09-23,2014-08-19
2870,QZ60VG-R,,
2871,RQTKGF-R,,
2872,S11FPQ-R,,
2873,S25JMN-R,,
2874,S38RXS-R,,
2875,SFFRPD-R,,
2876,SR9VGN-R,,
2877,TSBDRD-R,,
2878,TSDD90-R,,
2879,V3Q5PM-R,,
2880,V4WV3J-R,,
2881,V9BHZ0-R,,
2882,VFYHCX-R,,
2883,VHY8L8-R,,
2884,VS1X41-R,2006-08-04,2023-03-31
2885,VZY0Q5-R,,
2886,W00D38-R,,
2887,WFM18Z-R,,
2888,X1S4CJ-R,,
2889,XNM3N2-R,,
2890,B06HD3-R,,
2891,B7ZNBF-R,,
2892,BHY05M-R,,
2893,BNBDZ8-R,,
2894,C36S4J-R,,
2895,C7LKC6-R,,
2896,CSR73X-R,,
2897,DCY8X8-R,,
2898,F9GRFZ-R,,
2899,FM2WSH-R,,
2900,FVCFKS-R,,
2901,FZY2QQ-R,,
2902,G21KM5-R,2007-09-28,2010-01-27
2903,GVQXKP-R,,
2904,H8NQRL-R,,
2905,HDPP70-R,,
2906,HRDXQN-R,,
2907,J8XSBD-R,,
2908,JGX3FZ-R,2017-09-08,2021-09-03
2909,K36637-R,,
2910,KRQ3Z1-R,,
2911,KZJPGL-R,,
2912,L6LK9D-R,,
2913,LGDF5Z-R,,
2914,LSJK9S-R,,
2915,MDS55P-R,,
2916,MSZ7MW-R,,
2917,MT9CL0-R,,
2918,MWRCJB-R,,
2919,NV6WTN-R,,
2920,P1WSDT-R,,
2921,P206Z1-R,,
2922,PKCPQ6-R,,
2923,PVYQH7-R,,
2924,Q2XGTK-R,,
2925,Q3TRMZ-R,,
2926,Q66C01-R,,
2927,QTN3LQ-R,,
2928,RKQD17-R,,
2929,RNS6S3-R,,
2930,S4HK3C-R,,
2931,SHSSZY-R,,
2932,SQFW0B-R,,
2933,TBXPN0-R,,
2934,VS1SJK-R,,
2935,VT5MBM-R,,
2936,W6ZW3K-R,,
2937,BQVD1T-R,,
2938,CB30VN-R,,
2939,CHLPBT-R,,
2940,D0JBW3-R,,
2941,D3X1KC-R,,
2942,D7LSJ5-R,,
2943,DKKVBL-R,,
2944,DLRTBS-R,,
2945,DS7NJF-R,,
2946,DVTW8G-R,,
2947,DXNGKY-R,,
2948,DY02TX-R,,
2949,DZ1P4N-R,,
2950,F3PM46-R,,
2951,F86GWG-R,,
2952,FT3QRG-R,,
2953,G6QYXM-R,,
2954,G9ZXGC-R,,
2955,GN6KCJ-R,,
2956,GW0FKF-R,,
2957,HTPSX5-R,,
2958,J9CD62-R,,
2959,JG0HS1-R,,
2960,JPTF52-R,,
2961,JVC8T8-R,,
2962,K4DPMF-R,,
2963,K967YV-R,,
2964,KMNC74-R,,
2965,KVSG0R-R,,
2966,KX2Z9S-R,,
2967,KXBRXV-R,,
2968,KXF4G2-R,,
2969,LP2WWP-R,,
2970,LY1Y2K-R,,
2971,M1PR6D-R,,
2972,M79PZN-R,,
2973,MXPPFV-R,,
2974,NBP79R-R,,
2975,NHN3Q2-R,,
2976,NKBQJY-R,,
2977,NPWN51-R,,
2978,NXHX89-R,,
2979,PRHT9M-R,,
2980,Q0B6WC-R,,
2981,Q4DK25-R,,
2982,Q630MX-R,,
2983,Q7Z674-R,,
2984,QBSDYC-R,,
2985,QCWXCC-R,,
2986,QG1FM5-R,,
2987,QLR2CV-R,,
2988,QR8LCQ-R,,
2989,R9SBSB-R,,
2990,RPSRYQ-R,,
2991,RQXYYM-R,2015-01-30,2020-11-20
2992,RZW5JP-R,,
2993,S26JJL-R,,
2994,S86WM4-R,,
2995,SW9RY2-R,,
2996,TGB913-R,,
2997,V84TBY-R,,
2998,VKHGSS-R,,
2999,VR4KR3-R,,
3000,W8JJ7J-R,,
3001,WKLQPK-R,,
3002,WYDBH5-R,,
3003,XP6H5T-R,,
3004,B5XDT4-R,,
3005,BK136M-R,,
3006,BNLGQ6-R,,
3007,BX3XZ9-R,,
3008,BYWJBS-R,,
3009,CY5XR4-R,,
3010,D64GZJ-R,,
3011,D8FC51-R,2020-09-25,2023-03-31
3012,DBNWS9-R,,
3013,DTL3G6-R,,
3014,F2KBX4-R,,
3015,FDPZ6N-R,,
3016,G015MM-R,2015-06-05,2023-03-31
3017,GW5Z3M-R,,
3018,H3K7W7-R,,
3019,HCY8DW-R,,
3020,HMVZ0G-R,,
3021,HY5Y4N-R,,
3022,HZDTJB-R,,
3023,J04CYX-R,,
3024,J2MW73-R,,
3025,JLJ8B6-R,,
3026,JQYRK7-R,,
3027,JVGHZ9-R,,
3028,K5N85M-R,,
3029,KRPZPX-R,,
3030,KVXMSG-R,,
3031,LC1GL2-R,,
3032,LGGJ5Y-R,,
3033,M3KZTL-R,,
3034,M4KVD8-R,,
3035,M634BD-R,,
3036,MKLTXF-R,,
3037,MPY1R7-R,,
3038,P03NTM-R,,
3039,P36M94-R,,
3040,P6LY4Z-R,,
3041,RBZJQ7-R,,
3042,RK8PP4-R,,
3043,SB5JRJ-R,,
3044,T0JT4B-R,,
3045,T5JK4F-R,,
3046,V2MQCQ-R,,
3047,VGJCQY-R,,
3048,VK9WGW-R,,
3049,WFPJPZ-R,,
3050,WZM3JM-R,,
3051,XHK71G-R,,
3052,XJPSRQ-R,,
3053,XMYTFJ-R,,
3054,BLMJWD-R,,
3055,C0FH21-R,2016-10-07,2019-06-28
3056,C7BN8S-R,,
3057,CGNVBR-R,,
3058,CJVSYJ-R,,
3059,DLVY9Q-R,,
3060,DQZWBT-R,,
3061,DRS2QR-R,,
3062,DSXPK2-R,,
3063,DWWJK3-R,,
3064,DZDMWS-R,,
3065,F8MM61-R,,
3066,FJ9QBJ-R,,
3067,FM6QZZ-R,,
3068,FXJ92J-R,,
3069,GFJC62-R,,
3070,GL1TC5-R,,
3071,H48HG8-R,,
3072,H535XV-R,,
3073,J5LKGJ-R,,
3074,JM6K9K-R,,
3075,K7TF8N-R,,
3076,KMD055-R,,
3077,KZPB9Y-R,,
3078,L2Z4HH-R,,
3079,L6J7GT-R,,
3080,LCHQNB-R,,
3081,LQ1Z7X-R,,
3082,LVVPK4-R,,
3083,M8CKNH-R,,
3084,N4GL46-R,,
3085,NTNXV3-R,,
3086,NV7K28-R,,
3087,P0V324-R,,
3088,P0W06D-R,,
3089,P6PL6G-R,,
3090,PQC8J8-R,,
3091,Q6FFHP-R,,
3092,QHC39G-R,,
3093,R2WRK0-R,,
3094,RH0P4F-R,2001-01-26,2003-09-26
3095,RVWXVD-R,,
3096,RWHBWL-R,,
3097,RZQS4K-R,,
3098,TF0G4S-R,,
3099,TR12VK-R,,
3100,TTJQP5-R,,
3101,TWXG9C-R,,
3102,TZ0CBJ-R,,
3103,V06M47-R,,
3104,VTBNZC-R,,
3105,VYW718-R,,
3106,W9KQY0-R,,
3107,WFMVVR-R,,
3108,WLYWVW-R,,
3109,X2WTJ2-R,,
3110,BR5W5S-R,,
3111,BRV630-R,,
3112,BWTQT1-R,,
3113,CGGG4R-R,,
3114,D1P43P-R,,
3115,D4ZNNX-R,,
3116,DJC2TN-R,,
3117,DKTB77-R,,
3118,DM5DLV-R,,
3119,DMVXHX-R,2015-06-19,2019-04-03
3120,DXQ96T-R,,
3121,FH0TZT-R,,
3122,FQZF97-R,,
3123,FXM5WJ-R,,
3124,GM75F0-R,,
3125,H0PWZY-R,,
3126,HKY1WC-R,,
3127,J1LJJR-R,,
3128,JBM0L1-R,,
3129,JPTSWF-R,,
3130,KFJR2P-R,,
3131,KJZ9Q2-R,,
3132,LSK177-R,,
3133,MCBV0G-R,,
3134,MH3J5L-R,,
3135,MJ67WM-R,,
3136,MML459-R,,
3137,MNSTF1-R,,
3138,MNXF9F-R,,
3139,NFMH78-R,,
3140,NV63ZK-R,,
3141,PFDHRL-R,,
3142,PQLF4Z-R,,
3143,Q6TDQ9-R,,
3144,QKGGVP-R,,
3145,RJ71JM-R,,
3146,RNP1M0-R,,
3147,S254X9-R,,
3148,SJY281-R,,
3149,SQLWL1-R,,
3150,SRKXHW-R,,
3151,T5PN2F-R,,
3152,T89H9B-R,,
3153,TBS2VP-R,,
3154,TLPTJ9-R,,
3155,TR0HGR-R,,
3156,TRDZ8G-R,,
3157,TWY7T3-R,,
3158,V5YX5K-R,,
3159,VFV0RN-R,,
3160,VFYKHZ-R,,
3161,VGXZ44-R,,
3162,VW1K27-R,,
3163,B314TM-R,,
3164,BXD7V3-R,,
3165,BYSX76-R,,
3166,BZSVMM-R,,
3167,C2RF09-R,,
3168,CM26DQ-R,,
3169,CQ1XR7-R,,
3170,D1LNDC-R,,
3171,DG27Q5-R,,
3172,DJ9Q6C-R,,
3173,F4RSDB-R,,
3174,F725KB-R,,
3175,FLS8PQ-R,,
3176,FPV756-R,,
3177,FV7NC7-R,,
3178,G8VM47-R,,
3179,G900JC-R,,
3180,GZFZSF-R,,
3181,H324PP-R,,
3182,H3N20N-R,,
3183,HC2M2C-R,,
3184,HF5W13-R,,
3185,JMPXBQ-R,,
3186,JXPXBF-R,,
3187,K820RS-R,,
3188,LJMMLB-R,,
3189,M77BGF-R,,
3190,M9F2T4-R,2016-10-07,2023-03-31
3191,M9JF58-R,,
3192,MWTV7N-R,,
3193,MXQWQZ-R,,
3194,N06JXX-R,,
3195,NC6Y9K-R,,
3196,P373N0-R,,
3197,PY925V-R,,
3198,PZ8Z3V-R,,
3199,R030R7-R,,
3200,R701BH-R,,
3201,R93DVP-R,,
3202,SL1CP7-R,2002-09-06,2010-08-20
3203,SL3ZYZ-R,,
3204,TFBQ6X-R,,
3205,TPPFNQ-R,,
3206,V6BN77-R,,
3207,VG2026-R,,
3208,VMNDSY-R,,
3209,VQYGFQ-R,,
3210,W92G95-R,,
3211,WJW66X-R,,
3212,X2NK9X-R,,
3213,BV8T0P-R,,
3214,C4XBN3-R,,
3215,CQ288F-R,,
3216,D2CG0Y-R,,
3217,D2ZJ8Q-R,,
3218,DKMPBT-R,,
3219,DS7MLJ-R,,
3220,F6YYD9-R,,
3221,F8VW4Z-R,,
3222,FL66M4-R,,
3223,G49K2V-R,,
3224,JPVNJ7-R,,
3225,KDGFYT-R,,
3226,KRQTDT-R,,
3227,L0B4R5-R,,
3228,LKST5W-R,,
3229,MNK886-R,,
3230,MPWS5X-R,,
3231,MYM6G7-R,,
3232,N0X127-R,,
3233,N362DR-R,,
3234,NB8VL0-R,2011-11-04,2019-10-04
3235,PBY6H7-R,,
3236,PLXP77-R,,
3237,PTS5HN-R,,
3238,Q777TZ-R,,
3239,Q9HGRW-R,,
3240,QS93H9-R,,
3241,RTGJYH-R,,
3242,SBF04P-R,,
3243,SCWF3N-R,,
3244,SPG16D-R,,
3245,T7CLNP-R,,
3246,V6HSWX-R,,
3247,V8549L-R,,
3248,VJ0NT5-R,,
3249,VNMG34-R,,
3250,W37M8B-R,,
3251,W56YM8-R,,
3252,WL1GCY-R,,
3253,X8B84J-R,,
3254,XB3KJB-R,,
3255,XLT8N5-R,,
3256,XMYYZY-R,,
3257,XQ65QM-R,,
3258,B21HN4-R,,
3259,B9F5JH-R,,
3260,BM528S-R,,
3261,C37NVC-R,,
3262,C5P72D-R,,
3263,D0G1GY-R,,
3264,DF8GV9-R,,
3265,DKMWR0-R,,
3266,F2DP2V-R,2015-08-28,2018-12-07
3267,F82PNX-R,,
3268,F9CCB4-R,2008-12-12,2011-03-04
3269,FG80YV-R,,
3270,FJ0FBJ-R,,
3271,FQZW4N-R,,
3272,FS68GR-R,,
3273,G5K1HZ-R,,
3274,G5ZW46-R,,
3275,HF276T-R,2017-12-08,2023-03-31
3276,HKQY2H-R,,
3277,HSFQSX-R,,
3278,JPTG73-R,,
3279,K1FPJG-R,,
3280,K6K14P-R,,
3281,KFJQF1-R,,
3282,L6F9DL-R,,
3283,LVT8KJ-R,,
3284,LXDS77-R,,
3285,N1BDJR-R,,
3286,N6QZ84-R,,
3287,PLSJPQ-R,,
3288,PVX6LT-R,,
3289,PW0YG1-R,,
3290,PWQYNY-R,,
3291,PZB38X-R,,
3292,Q0FGV5-R,2010-04-16,2017-06-16
3293,RFT7R9-R,,
3294,RZSFLD-R,,
3295,S5DRFC-R,,
3296,SRJV1G-R,,
3297,T0MVJS-R,2006-06-02,2023-03-31
3298,TCKM02-R,,
3299,TRCHG2-R,,
3300,VR1NJQ-R,,
3301,VV9692-R,,
3302,VV9FR9-R,,
3303,VZZMNK-R,,
3304,W5NNCR-R,,
3305,WBJT64-R,,
3306,WG5CLH-R,,
3307,WPJ0HW-R,,
3308,WQJQD1-R,,
3309,X58M8B-R,,
3310,B12HXG-R,,
3311,B19F2Y-R,,
3312,B9WVMC-R,,
3313,BJ41RB-R,,
3314,BZTY64-R,,
3315,CBC189-R,,
3316,CGB250-R,,
3317,CP9DDP-R,,
3318,CTXH8Y-R,,
3319,DV4LYR-R,,
3320,FCC5GD-R,,
3321,FK9YMK-R,,
3322,FVDFGQ-R,,
3323,GZK24T-R,,
3324,H5FBSW-R,,
3325,HBXJX3-R,,
3326,HW0HNH-R,2015-10-16,2018-09-21
3327,J2MJKS-R,,
3328,JXS2GG-R,,
3329,K00458-R,,
3330,KC6WDM-R,,
3331,KD20MJ-R,,
3332,KDH8JL-R,,
3333,KQLVLW-R,,
3334,L59PWL-R,,
3335,LC1BP9-R,,
3336,LGLC12-R,,
3337,MYTZRZ-R,,
3338,N36LSM-R,,
3339,N91RY8-R,,
3340,NDHFCC-R,,
3341,NFPY5V-R,,
3342,NK9QR3-R,,
3343,PN8LFV-R,,
3344,Q8J96K-R,,
3345,QH6F7Y-R,,
3346,QJJWWD-R,,
3347,QWTK81-R,,
3348,R8DGSW-R,,
3349,RH00WT-R,,
3350,SW4S98-R,,
3351,T353T7-R,,
3352,T5S1JK-R,,
3353,TSHPL3-R,,
3354,V9D88M-R,,
3355,VG2BQJ-R,,
3356,VH2NL1-R,,
3357,VHGHDD-R,,
3358,VJSW63-R,,
3359,WM9216-R,,
3360,BQTMM3-R,,
3361,BV8JHF-R,,
3362,CJ1D06-R,,
3363,CK2BY5-R,,
3364,CP7KWY-R,,
3365,CWS7PD-R,,
3366,D7LJD9-R,,
3367,FCQ1ZC-R,,
3368,G107ZV-R,,
3369,GQJF2M-R,,
3370,GYKFBP-R,,
3371,H15WR5-R,,
3372,H1QMHQ-R,2001-06-08,2004-01-09
3373,H7F0DR-R,,
3374,HVT4DD-R,,
3375,HY2T5Q-R,,
3376,HZBYVG-R,,
3377,J0LMX1-R,,
3378,K24Q4R-R,,
3379,LKVW3T-R,,
3380,LLY5N2-R,,
3381,LQDQS0-R,,
3382,LR40N9-R,,
3383,LRGC8X-R,,
3384,M506MK-R,,
3385,M74H0R-R,,
3386,MR4BR3-R,,
3387,MTFD7S-R,,
3388,MXQXY4-R,,
3389,NB604B-R,2014-09-05,2016-11-11
3390,P1X105-R,,
3391,P8P86Q-R,,
3392,PTRY1F-R,,
3393,PTXLYT-R,,
3394,Q0N2KH-R,,
3395,Q89T6V-R,,
3396,QBPX94-R,,
3397,QC161Y-R,,
3398,QQY1J2-R,,
3399,QV31TF-R,,
3400,QWV38J-R,,
3401,R16YC0-R,,
3402,RV6V87-R,,
3403,S7CH36-R,,
3404,SM0Z0Y-R,,
3405,SSTF9C-R,,
3406,SX83SH-R,,
3407,T0JK7P-R,,
3408,T2X0BM-R,,
3409,TBWW27-R,,
3410,TPRV3V-R,,
3411,VBCQMG-R,,
3412,WC77JQ-R,,
3413,WCBS91-R,,
3414,WCF72G-R,,
3415,WX8151-R,,
3416,WZNJ6Y-R,,
3417,WZQZY8-R,,
3418,XL8Z1C-R,,
3419,B4QJGJ-R,,
3420,BBV5Q1-R,,
3421,C5FVXC-R,,
3422,C654SN-R,,
3423,CL0C15-R,,
3424,CPD9YD-R,2002-03-29,2005-05-20
3425,CRQBYM-R,,
3426,D8JQL6-R,,
3427,DG3G09-R,,
3428,DHBW9C-R,,
3429,DHZQD7-R,,
3430,DKBXWV-R,,
3431,DVMQKQ-R,,
3432,DY8QG5-R,,
3433,F6W4F1-R,,
3434,F9V3Q7-R,,
3435,FC4LY7-R,,
3436,FGT7NW-R,,
3437,FPNZ48-R,,
3438,FPP8QK-R,,
3439,G25L8Y-R,,
3440,G9LVM6-R,,
3441,H3LG5C-R,,
3442,H9XNHM-R,,
3443,HBRVB2-R,,
3444,HWTFC1-R,,
3445,J8B6JL-R,,
3446,JJ3Q8C-R,,
3447,KBVRKK-R,,
3448,KGRT1S-R,,
3449,KGS0FZ-R,,
3450,KHVD39-R,2008-11-14,2023-03-31
3451,LBNFBH-R,,
3452,LBTQ9B-R,,
3453,LY5GDG-R,2016-09-23,2023-03-31
3454,NQ7BQ7-R,,
3455,NQLBD8-R,,
3456,P6FHDH-R,,
3457,P7LQWW-R,,
3458,PLFZKT-R,,
3459,PMDBLD-R,,
3460,Q194Q6-R,,
3461,Q6CGRV-R,,
3462,QH68ZT-R,,
3463,QH8Z3B-R,,
3464,QL66LD-R,,
3465,RK8Z6D-R,,
3466,RMJTDY-R,,
3467,RQ6NNY-R,,
3468,RVBG4M-R,,
3469,SHNSB5-R,,
3470,SPBLN5-R,,
3471,VH24GF-R,,
3472,VNSZNB-R,,
3473,VVGRX9-R,,
3474,W4DHV4-R,,
3475,WL0ZGH-R,,
3476,WMSKQW-R,,
3477,WP06RF-R,,
3478,WYJT0C-R,,
3479,B0CXCV-R,,
3480,B2DYZC-R,,
3481,B8J2Y3-R,,
3482,BFS6SY-R,,
3483,BN2WBY-R,,
3484,BTWHQ9-R,,
3485,DG740R-R,2001-08-10,2008-06-13
3486,DGPFGB-R,,
3487,DLVX7P-R,,
3488,F4YK0C-R,,
3489,FYRM5H-R,,
3490,FZVDRB-R,,
3491,GC5HM2-R,,
3492,H8HX5P-R,,
3493,J2713F-R,,
3494,J3SLBM-R,,
3495,JHL0V3-R,,
3496,JSR2FJ-R,,
3497,KQQSCV-R,,
3498,L5G02M-R,,
3499,M60SW6-R,,
3500,MDK7GP-R,,
3501,MLH7XW-R,,
3502,MWT843-R,,
3503,NJG3QW-R,,
3504,NMF752-R,,
3505,NTW2FR-R,,
3506,NV6JDL-R,,
3507,NYCV86-R,,
3508,P5GJMR-R,,
3509,PTVPZP-R,,
3510,Q1Z1PY-R,,
3511,Q3W004-R,,
3512,R5S9ZP-R,,
3513,R6ZJ1Q-R,,
3514,S3BMGJ-R,,
3515,SFHRH8-R,,
3516,SMJ6GM-R,,
3517,STN0BM-R,,
3518,T2ZH1Y-R,,
3519,T67DJN-R,,
3520,V2MTKT-R,,
3521,VPHN6X-R,,
3522,VZVVG0-R,,
3523,W4JSX1-R,,
3524,WFMZ1V-R,,
3525,WSVLBC-R,,
3526,X1ST5P-R,,
3527,X31HFG-R,,
3528,X9QZ45-R,,
3529,XR06QC-R,,
3530,B72HY9-R,,
3531,BRZN9X-R,,
3532,D1HFHL-R,,
3533,DTL9Q8-R,,
3534,F3JD59-R,,
3535,F4P0D0-R,,
3536,F93WLN-R,,
3537,FMG1B7-R,,
3538,FWD1WG-R,,
3539,GM9SDG-R,,
3540,GPGQ5D-R,,
3541,GRBZ5Z-R,,
3542,H0LC7M-R,2018-05-04,2021-07-09
3543,H3HY7W-R,,
3544,H3ZBG4-R,,
3545,H8C1JR-R,,
3546,KL6C8S-R,,
3547,KLJ775-R,,
3548,LC1ZXX-R,,
3549,LH8Z36-R,,
3550,LZDTYV-R,,
3551,NV7JPX-R,,
3552,PQ323T-R,,
3553,Q1QR8L-R,,
3554,QBYJ6P-R,,
3555,QTFBPC-R,,
3556,RH0JW9-R,,
3557,SGLW6Y-R,,
3558,T3465H-R,,
3559,T45KSR-R,,
3560,T6BX6Y-R,,
3561,TG5M3Q-R,,
3562,TLQ31K-R,,
3563,W0YQ5Y-R,,
3564,W7T6YV-R,,
3565,WDC30F-R,,
3566,WJ3RN1-R,,
3567,WQPL86-R,,
3568,WSZPWY-R,,
3569,X4YLPG-R,,
3570,XQ9J2R-R,,
3571,BMZQL7-R,,
3572,BZPXJC-R,,
3573,C254KK-R,,
3574,CD5NNV-R,,
3575,CGL577-R,,
3576,CP789N-R,,
3577,F07Q7W-R,,
3578,FDLRTC-R,,
3579,FDS65G-R,,
3580,FMB9K2-R,,
3581,FXN4F4-R,,
3582,FZRL7K-R,,
3583,G226VS-R,,
3584,G5P90C-R,,
3585,G6DSK3-R,2016-12-16,2019-11-29
3586,GHRDWW-R,,
3587,GL3H8G-R,,
3588,GSWHTK-R,,
3589,GV0JRK-R,,
3590,GV0W8R-R,,
3591,H9QZL6-R,,
3592,HL632S-R,,
3593,HTKLX7-R,,
3594,J1FK12-R,,
3595,J4SH8M-R,,
3596,J889XT-R,,
3597,JDW9N0-R,,
3598,KFSYJ5-R,,
3599,KHRZJ1-R,,
3600,KJ8LZC-R,,
3601,KXFRMN-R,,
3602,L8Q62L-R,,
3603,LQ71YP-R,,
3604,LSJTV1-R,,
3605,N1QJT8-R,,
3606,N2NQX2-R,,
3607,NNDXKR-R,,
3608,PF938D-R,,
3609,Q3VX3B-R,,
3610,QNL23C-R,,
3611,R2G6RB-R,,
3612,R5M4C2-R,,
3613,RBB7RY-R,,
3614,RK34QK-R,,
3615,RT2ZSJ-R,,
3616,RV03P5-R,,
3617,SKX0H8-R,,
3618,SPDTX8-R,,
3619,SSK1W1-R,,
3620,SVZD06-R,,
3621,SY08GR-R,,
3622,T0K4HC-R,,
3623,T5817S-R,,
3624,V9DZD1-R,,
3625,W5K8YL-R,,
3626,WL4MZG-R,,
3627,XLTJNY-R,,
3628,B12BZP-R,,
3629,BJ1SD5-R,,
3630,BR6BLR-R,,
3631,BXG94F-R,,
3632,BXHH04-R,,
3633,CFBB4S-R,,
3634,DHGCZN-R,,
3635,DNSP7S-R,,
3636,F3H64F-R,,
3637,FBL6MS-R,,
3638,FYMNRX-R,,
3639,FZRYYX-R,,
3640,G35D0V-R,,
3641,G8L2GV-R,,
3642,GX70WB-R,,
3643,HCFP1M-R,,
3644,HRF0XR-R,,
3645,J711YX-R,,
3646,J96Z49-R,,
3647,JJC85Z-R,,
3648,JLVZDX-R,,
3649,KDBZBK-R,,
3650,KFHMB0-R,,
3651,L14CLL-R,,
3652,L7V0XR-R,,
3653,LMRWYG-R,,
3654,LSJ7QH-R,2020-03-13,2023-03-31
3655,M3WRY7-R,,
3656,MH7R7K-R,,
3657,MTGJDV-R,,
3658,MTGSY3-R,,
3659,MXQ014-R,,
3660,N6LDJV-R,,
3661,N99GMH-R,,
3662,NDG3HS-R,,
3663,NFVDJW-R,,
3664,PC6T9Q-R,,
3665,PRLY8K-R,,
3666,Q8G78M-R,,
3667,QR2FX6-R,,
3668,QSLJL8-R,,
3669,R5WR5K-R,,
3670,R71Q7S-R,,
3671,R95CB8-R,,
3672,RL7HJ3-R,2007-11-09,2010-04-09
3673,SBHP75-R,,
3674,SJYHQ2-R,,
3675,SLHMXN-R,,
3676,STV807-R,2002-06-28,2004-11-05
3677,T2TNWF-R,,
3678,TJK0M3-R,,
3679,V3VD72-R,,
3680,VJ2F3S-R,,
3681,VTBDG3-R,,
3682,W3CZLF-R,,
3683,W3HQQY-R,2011-10-21,2017-03-01
3684,WGV2WQ-R,,
3685,WQ6HR9-R,,
3686,XHSVLM-R,,
3687,XKPF5G-R,,
3688,XLWQ9G-R,,
3689,XMCP2R-R,,
3690,XN24SN-R,,
3691,BPQYX0-R,,
3692,CSWTX7-R,,
3693,D67KWF-R,,
3694,DBNYXC-R,,
3695,DK438V-R,,
3696,DNWXDT-R,,
3697,DZ4QDZ-R,,
3698,F2H929-R,,
3699,FW9R3Y-R,,
3700,FWD64L-R,2011-07-08,2015-01-29
3701,GD136X-R,,
3702,HMX11G-R,,
3703,HSFQHM-R,,
3704,K5K6BR-R,,
3705,K93760-R,,
3706,KB8KH3-R,,
3707,KRVTYG-R,,
3708,KSZ6T0-R,,
3709,KXHN7F-R,,
3710,L42028-R,,
3711,LFQ5Y9-R,,
3712,M4K9N1-R,,
3713,M59L0W-R,,
3714,M9BXYC-R,,
3715,MR289P-R,2019-11-15,2023-03-31
3716,MS636V-R,,
3717,N5PBS8-R,,
3718,NDM6KX-R,,
3719,NK11KB-R,,
3720,NT1FDK-R,,
3721,NVYWVD-R,,
3722,P54HNH-R,,
3723,P7L4SB-R,,
3724,QG67SP-R,,
3725,QLMLRL-R,,
3726,QS9J8P-R,,
3727,R38R1X-R,,
3728,S0ZZL0-R,,
3729,SB1TJX-R,,
3730,SD2GK7-R,,
3731,T1106P-R,2020-10-09,2023-03-31
3732,V2PDWL-R,,
3733,V9F7X9-R,,
3734,VBPCT9-R,,
3735,W3D0NG-R,,
3736,WDHNQQ-R,,
3737,WJSL7G-R,2016-06-24,2023-03-31
3738,X69RKH-R,,
3739,XHDBLR-R,,
3740,XKSNGM-R,,
3741,BQ8ZBZ-R,,
3742,BYP0PF-R,,
3743,C0TLNX-R,,
3744,D5RMRS-R,,
3745,D8D820-R,,
3746,D9QFLN-R,,
3747,DBPHYW-R,,
3748,DT59Y2-R,,
3749,F490X4-R,,
3750,F6DS5Q-R,,
3751,JBLZJ0-R,,
3752,JXFXB5-R,,
3753,KDD6PQ-R,2008-06-13,2011-01-07
3754,KJZ16V-R,,
3755,KYJFW8-R,,
3756,L0XS8N-R,,
3757,L1X102-R,,
3758,LD0WYZ-R,,
3759,LP5SDD-R,,
